gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,curcd,at,bkvlps,ceq,dltt,dt,ni,pi,txt,costat
4611,20160131,2015,INDL,C,D,STD,55616P104,USD,20576,13.6984,4250,6995,7637,1072,1678,608,A
4640,20061231,2006,FS,C,D,STD,316773100,USD,100669,,10013,10583,,,1627,443,A
4640,20061231,2006,INDL,C,D,STD,316773100,USD,100669,18.0008,10013,10583,,1188,1627,443,A
4640,20071231,2007,FS,C,D,STD,316773100,USD,110962,,9152,10657,,,1537,461,A
4640,20071231,2007,INDL,C,D,STD,316773100,USD,110962,17.1808,9152,10657,,1076,1537,461,A
4640,20081231,2008,FS,C,D,STD,316773100,USD,119764,,7836,10785,,,-2664,-551,A
4640,20081231,2008,INDL,C,D,STD,316773100,USD,119764,13.0961,7836,10785,,-2113,-2664,-551,A
4640,20091231,2009,FS,C,D,STD,316773100,USD,113380,,9888,9692,,,767,30,A
4640,20091231,2009,INDL,C,D,STD,316773100,USD,113380,12.1722,9888,9692,,737,767,30,A
4640,20101231,2010,FS,C,D,STD,316773100,USD,111007,,10397,9544,,,940,187,A
4640,20101231,2010,INDL,C,D,STD,316773100,USD,111007,13.0571,10397,9544,,753,940,187,A
4640,20111231,2011,FS,C,D,STD,316773100,USD,116967,,12803,9674,,,1831,533,A
4640,20111231,2011,INDL,C,D,STD,316773100,USD,116967,13.9049,12803,9674,,1297,1831,533,A
4640,20121231,2012,FS,C,D,STD,316773100,USD,121894,,13318,5808,,,2210,636,A
4640,20121231,2012,INDL,C,D,STD,316773100,USD,121894,15.0822,13318,5808,,1576,2210,636,A
4640,20131231,2013,FS,C,D,STD,316773100,USD,130443,,13555,9476,,,2598,772,A
4640,20131231,2013,INDL,C,D,STD,316773100,USD,130443,15.8294,13555,9476,,1836,2598,772,A
4640,20141231,2014,FS,C,D,STD,316773100,USD,138706,,14295,14265,,,2028,545,A
4640,20141231,2014,INDL,C,D,STD,316773100,USD,138706,17.3243,14295,14265,,1481,2028,545,A
4640,20151231,2015,FS,C,D,STD,316773100,USD,141082,,14508,12000,,,2365,659,A
4640,20151231,2015,INDL,C,D,STD,316773100,USD,141082,18.4554,14508,12000,,1712,2365,659,A
4674,20061231,2006,FS,C,D,STD,7591EP100,USD,143369.021,,20701.454,7681.349,,,1959.015,605.87,A
4674,20061231,2006,INDL,C,D,STD,7591EP100,USD,143369.021,28.3552,20701.454,7681.349,,1353.145,1959.015,605.87,A
4674,20071231,2007,FS,C,D,STD,7591EP100,USD,141041.717,,19823.029,10542.494,,,2038.85,645.687,A
4674,20071231,2007,INDL,C,D,STD,7591EP100,USD,141041.717,28.5784,19823.029,10542.494,,1251.095,2038.85,645.687,A
4674,20081231,2008,FS,C,D,STD,7591EP100,USD,146247.81,,13505.455,16560.254,,,-5932.427,-348.114,A
4674,20081231,2008,INDL,C,D,STD,7591EP100,USD,146247.81,19.2558,13505.455,16560.254,,-5595.774,-5932.427,-348.114,A
4674,20091231,2009,FS,C,D,STD,7591EP100,USD,142318,,14279,12988,,,-1202,-171,A
4674,20091231,2009,INDL,C,D,STD,7591EP100,USD,142318,11.834,14279,12988,,-1031,-1202,-171,A
4674,20101231,2010,FS,C,D,STD,7591EP100,USD,132351,,13354,7186,,,-885,-346,A
4674,20101231,2010,INDL,C,D,STD,7591EP100,USD,132351,10.5346,13354,7186,,-539,-885,-346,A
4674,20111231,2011,FS,C,D,STD,7591EP100,USD,127050,,13080,6257,,,161,-28,A
4674,20111231,2011,INDL,C,D,STD,7591EP100,USD,127050,10.3264,13080,6257,,-215,161,-28,A
4674,20121231,2012,FS,C,D,STD,7591EP100,USD,121347,,15017,5110,,,1661,482,A
4674,20121231,2012,INDL,C,D,STD,7591EP100,USD,121347,10.6125,15017,5110,,1120,1661,482,A
4674,20131231,2013,FS,C,D,STD,7591EP100,USD,117396,,15318,4473,,,1587,452,A
4674,20131231,2013,INDL,C,D,STD,7591EP100,USD,117396,11.0821,15318,4473,,1122,1587,452,A
4674,20141231,2014,FS,C,D,STD,7591EP100,USD,119679,,16105,2604,,,1599,457,A
4674,20141231,2014,INDL,C,D,STD,7591EP100,USD,119679,11.8092,16105,2604,,1155,1599,457,A
4674,20151231,2015,FS,C,D,STD,7591EP100,USD,126050,,16024,6596,,,1530,455,A
4674,20151231,2015,INDL,C,D,STD,7591EP100,USD,126050,12.2128,16024,6596,,1062,1530,455,A
4699,20061231,2006,FS,C,D,STD,55261F104,USD,57064.905,,6281.095,6372.198,,,1231.642,392.453,A
4699,20061231,2006,INDL,C,D,STD,55261F104,USD,57064.905,56.9884,6281.095,6372.198,,839.189,1231.642,392.453,A
4699,20071231,2007,FS,C,D,STD,55261F104,USD,64875.639,,6485.256,8084.522,,,963.537,309.278,A
4699,20071231,2007,INDL,C,D,STD,55261F104,USD,64875.639,59.0363,6485.256,8084.522,,654.259,963.537,309.278,A
4699,20081231,2008,FS,C,D,STD,55261F104,USD,65815.757,,6217.268,9844.289,,,739.779,183.892,A
4699,20081231,2008,INDL,C,D,STD,55261F104,USD,65815.757,56.0389,6217.268,9844.289,,555.887,739.779,183.892,A
4699,20091231,2009,FS,C,D,STD,55261F104,USD,68880.399,,7022.672,7700.196,,,519.291,139.4,A
4699,20091231,2009,INDL,C,D,STD,55261F104,USD,68880.399,58.9979,7022.672,7700.196,,379.891,519.291,139.4,A
4699,20101231,2010,FS,C,D,STD,55261F104,USD,68021.263,,7617.038,5953.291,,,1092.789,356.628,A
4699,20101231,2010,INDL,C,D,STD,55261F104,USD,68021.263,63.3208,7617.038,5953.291,,736.161,1092.789,356.628,A
4699,20111231,2011,FS,C,D,STD,55261F104,USD,77924.287,,8406.624,5014.492,,,1224.6,365.121,A
4699,20111231,2011,INDL,C,D,STD,55261F104,USD,77924.287,66.7529,8406.624,5014.492,,859.479,1224.6,365.121,A
4699,20121231,2012,FS,C,D,STD,55261F104,USD,83008.803,,9330.093,4349.656,,,1552.526,523.028,A
4699,20121231,2012,INDL,C,D,STD,55261F104,USD,83008.803,72.7205,9330.093,4349.656,,1029.498,1552.526,523.028,A
4699,20131231,2013,FS,C,D,STD,55261F104,USD,85162.391,,10424.032,5086.849,,,1717.549,579.069,A
4699,20131231,2013,INDL,C,D,STD,55261F104,USD,85162.391,79.8678,10424.032,5086.849,,1138.48,1717.549,579.069,A
4699,20141231,2014,FS,C,D,STD,55261F104,USD,96685.535,,11104.396,9000.515,,,1588.862,522.616,A
4699,20141231,2014,INDL,C,D,STD,55261F104,USD,96685.535,83.9252,11104.396,9000.515,,1066.246,1588.862,522.616,A
4699,20151231,2015,FS,C,D,STD,55261F104,USD,122787.884,,14941.789,9547.245,,,1674.692,595.025,A
4699,20151231,2015,INDL,C,D,STD,55261F104,USD,122787.884,93.6414,14941.789,9547.245,,1079.667,1674.692,595.025,A
4723,20061231,2006,FS,C,D,STD,902973304,USD,219232,,20197,29265,,,6863,2112,A
4723,20061231,2006,INDL,C,D,STD,902973304,USD,219232,11.4449,20197,29265,,4751,6863,2112,A
4723,20071231,2007,FS,C,D,STD,902973304,USD,237615,,20046,32954,,,6207,1883,A
4723,20071231,2007,INDL,C,D,STD,902973304,USD,237615,11.6017,20046,32954,,4324,6207,1883,A
4723,20081231,2008,FS,C,D,STD,902973304,USD,265912,,18369,27904,,,4033,1087,A
4723,20081231,2008,INDL,C,D,STD,902973304,USD,265912,10.4665,18369,27904,,2946,4033,1087,A
4723,20091231,2009,FS,C,D,STD,902973304,USD,281176,,24463,26107,,,2632,395,A
4723,20091231,2009,INDL,C,D,STD,902973304,USD,281176,12.7882,24463,26107,,2205,2632,395,A
4723,20101231,2010,FS,C,D,STD,902973304,USD,307786,,27589,29588,,,4200,935,A
4723,20101231,2010,INDL,C,D,STD,902973304,USD,307786,14.2863,27589,29588,,3317,4200,935,A
4723,20111231,2011,FS,C,D,STD,902973304,USD,340122,,31372,24907,,,6629,1841,A
4723,20111231,2011,INDL,C,D,STD,902973304,USD,340122,16.3507,31372,24907,,4872,6629,1841,A
4723,20121231,2012,FS,C,D,STD,902973304,USD,353855,,34229,22622,,,7726,2236,A
4723,20121231,2012,INDL,C,D,STD,902973304,USD,353855,18.2205,34229,22622,,5647,7726,2236,A
4723,20131231,2013,FS,C,D,STD,902973304,USD,364021,,36357,15917,,,7764,2032,A
4723,20131231,2013,INDL,C,D,STD,902973304,USD,364021,19.8257,36357,15917,,5836,7764,2032,A
4723,20141231,2014,FS,C,D,STD,902973304,USD,402529,,38723,27506,,,7995,2087,A
4723,20141231,2014,INDL,C,D,STD,902973304,USD,402529,21.5822,38723,27506,,5851,7995,2087,A
4723,20151231,2015,FS,C,D,STD,902973304,USD,421853,,40630,25719,,,8030,2097,A
4723,20151231,2015,INDL,C,D,STD,902973304,USD,421853,23.1751,40630,25719,,5879,8030,2097,A
4737,20061231,2006,FS,C,D,STD,320517105,USD,37918.259,,2462.39,5686.019,,,338.08,87.278,A
4737,20061231,2006,INDL,C,D,STD,320517105,USD,37918.259,19.7203,2462.39,5686.019,,462.914,338.08,87.278,A
4737,20071231,2007,FS,C,D,STD,320517105,USD,37015.461,,2135.596,4968.445,,,-315.607,-140.731,A
4737,20071231,2007,INDL,C,D,STD,320517105,USD,37015.461,16.9001,2135.596,4968.445,,-170.111,-315.607,-140.731,A
4737,20081231,2008,FS,C,D,STD,320517105,USD,31021.98,,2496.787,3207.052,,,-349.657,-156.814,A
4737,20081231,2008,INDL,C,D,STD,320517105,USD,31021.98,11.7541,2496.787,3207.052,,-191.96,-349.657,-156.814,A
4737,20091231,2009,FS,C,D,STD,320517105,USD,26068.678,,2208.618,2742.482,,,-420.534,-174.945,A
4737,20091231,2009,INDL,C,D,STD,320517105,USD,26068.678,9.9496,2208.618,2742.482,,-269.837,-420.534,-174.945,A
4737,20101231,2010,FS,C,D,STD,320517105,USD,24698.952,,2382.84,2678.966,,,49.397,-19.083,A
4737,20101231,2010,INDL,C,D,STD,320517105,USD,24698.952,9.0476,2382.84,2678.966,,50.201,49.397,-19.083,A
4737,20111231,2011,FS,C,D,STD,320517105,USD,24789.384,,2389.472,2481.502,,,149.848,15.836,A
4737,20111231,2011,INDL,C,D,STD,320517105,USD,24789.384,9.2807,2389.472,2481.502,,131.196,149.848,15.836,A
4737,20121231,2012,FS,C,D,STD,320517105,USD,25520.14,,2214.041,1876.321,,,-101.705,-85.262,A
4737,20121231,2012,INDL,C,D,STD,320517105,USD,25520.14,9.0889,2214.041,1876.321,,-27.759,-101.705,-85.262,A
4737,20131231,2013,FS,C,D,STD,320517105,USD,23789.833,,2109.696,1739.693,,,8.35,-32.169,A
4737,20131231,2013,INDL,C,D,STD,320517105,USD,23789.833,8.9069,2109.696,1739.693,,29.602,8.35,-32.169,A
4737,20141231,2014,FS,C,D,STD,320517105,USD,25672.887,,2199.913,1879.301,,,309.551,78.501,A
4737,20141231,2014,INDL,C,D,STD,320517105,USD,25672.887,9.3738,2199.913,1879.301,,219.523,309.551,78.501,A
4737,20151231,2015,FS,C,D,STD,320517105,USD,26195.136,,2248.531,1065.176,,,108.254,10.941,A
4737,20151231,2015,INDL,C,D,STD,320517105,USD,26195.136,9.406,2248.531,1065.176,,85.879,108.254,10.941,A
4739,20061231,2006,FS,C,D,STD,929903102,USD,707121,,69716,138594,,,11884,3725,I
4739,20061231,2006,INDL,C,D,STD,929903102,USD,707121,36.6155,69716,138594,,7791,11884,3725,I
4739,20071231,2007,FS,C,D,STD,929903102,USD,782896,,74572,161007,,,9344,2461,I
4739,20071231,2007,INDL,C,D,STD,929903102,USD,782896,39.1735,74572,161007,,6312,9344,2461,I
4818,20061231,2006,INDL,C,D,STD,343412102,USD,4874.87,19.6553,1730.472,187.129,559.63,263.452,381.99,118.538,A
4818,20071231,2007,INDL,C,D,STD,343412102,USD,5796.179,25.6474,2274.459,17.704,324.926,533.319,649.093,115.774,A
4818,20081231,2008,INDL,C,D,STD,343412102,USD,6423.721,14.7122,2671.082,17.722,151.3,720.458,1114.402,393.944,A
4818,20091231,2009,INDL,C,D,STD,343412102,USD,7178.483,18.4847,3305.533,17.74,127.529,684.889,1136.788,403.913,A
4818,20101231,2010,INDL,C,D,STD,343412102,USD,7614.923,19.8214,3496.999,17.759,114.451,357.496,559.596,118.514,A
4818,20111231,2011,INDL,C,D,STD,343412102,USD,8270.276,20.0944,3395.525,513.5,532.958,593.728,1001.816,303.729,A
4818,20121231,2012,INDL,C,D,STD,343412102,USD,8276.043,20.5795,3341.295,520.205,540.997,456.33,733.505,162.438,A
4818,20131231,2013,INDL,C,D,STD,343412102,USD,8323.85,23.2937,3756.987,496.604,515.002,667.711,1177.599,354.573,A
4818,20141231,2014,INDL,C,D,STD,343412102,USD,8194.429,20.9297,3110.871,991.685,1010.009,510.909,1204.909,352.815,A
4818,20151231,2015,INDL,C,D,STD,343412102,USD,7631.506,21.5609,2997.347,992.664,992.664,412.512,726.552,245.888,A
4839,20061231,2006,INDL,C,D,STD,345370860,USD,278554,-1.8309,-3465,109593,145169,-12613,-15051,-2646,A
4839,20071231,2007,INDL,C,D,STD,345370860,USD,279264,2.5501,5628,107478,140776,-2723,-3746,-1294,A
4839,20081231,2008,INDL,C,D,STD,345370860,USD,218328,-7.224,-17311,90534,133085,-14672,-14404,63,A
4839,20091231,2009,INDL,C,D,STD,345370860,USD,194850,-2.3217,-7820,89073,116035,2717,3026,69,A
4839,20101231,2010,INDL,C,D,STD,345370860,USD,164687,-0.1779,-673,62324,89721,6561,7149,592,A
4839,20111231,2011,INDL,C,D,STD,345370860,USD,178348,3.954,15028,59177,82315,20213,8681,-11541,A
4839,20121231,2012,INDL,C,D,STD,345370860,USD,190554,4.0658,15947,66296,86829,5665,7720,2056,A
4839,20131231,2013,INDL,C,D,STD,345370860,USD,202026,6.6897,26383,76625,99132,7155,7001,-147,A
4839,20141231,2014,INDL,C,D,STD,345370860,USD,208527,6.2703,24805,79999,107660,3187,4342,1156,A
4839,20151231,2015,INDL,C,D,STD,345370860,USD,224925,7.2155,28642,89856,119913,7373,10252,2881,A
4843,20070331,2006,INDL,C,D,STD,345838106,USD,3653.372,9.4658,3024.813,0,0,454.103,708.844,254.741,I
4843,20080331,2007,INDL,C,D,STD,345838106,USD,4525.367,11.9307,3715.317,0,0,967.933,1210.397,242.464,I
4843,20090331,2008,INDL,C,D,STD,345838106,USD,5196.808,13.6419,4114.591,0,0,767.743,970.534,202.791,I
4843,20100331,2009,INDL,C,D,STD,345838106,USD,6223.531,16.1709,4889.907,0,0,682.383,950.686,268.303,I
4843,20110331,2010,INDL,C,D,STD,345838106,USD,6922.454,19.2189,5498.88,0,0,1046.77,1337.736,290.966,I
4843,20120331,2011,INDL,C,D,STD,345838106,USD,7491.755,21.3719,5676.817,0,0,979.058,1237.688,258.63,I
4843,20130331,2012,INDL,C,D,STD,345838106,USD,7629.582,21.5583,5745.255,0,0,-32.103,-44.858,-12.755,I
4843,20140331,2013,INDL,C,D,STD,345838106,USD,12017.531,22.64,6165.564,3000,3000,165.31,81.568,-83.742,I
4885,20060930,2006,FS,C,D,STD,354613101,USD,9499.859,,6684.728,668.149,,,1835.566,567.998,A
4885,20060930,2006,INDL,C,D,STD,354613101,USD,9499.859,26.3959,6684.728,668.149,710.248,1267.568,1835.566,567.998,A
4885,20070930,2007,FS,C,D,STD,354613101,USD,9943.25,,7332.275,130.49,,,2465.301,692.363,A
4885,20070930,2007,INDL,C,D,STD,354613101,USD,9943.25,29.8704,7332.275,130.49,593.103,1772.938,2465.301,692.363,A
4885,20080930,2008,FS,C,D,STD,354613101,USD,9176.52,,7074.364,113.521,,,2236.589,648.376,A
4885,20080930,2008,INDL,C,D,STD,354613101,USD,9176.52,30.391,7074.364,113.521,227.433,1588.213,2247.912,648.376,A
4885,20090930,2009,FS,C,D,STD,354613101,USD,9468.463,,7632.173,42,,,1288.171,384.314,A
4885,20090930,2009,INDL,C,D,STD,354613101,USD,9468.463,33.2812,7632.173,42,57,896.778,1288.171,384.314,A
4885,20100930,2010,FS,C,D,STD,354613101,USD,10708.088,,7726.994,947.903,,,2069.808,618.312,A
4885,20100930,2010,INDL,C,D,STD,354613101,USD,10708.088,34.4943,7726.994,947.903,949.903,1445.689,2069.808,618.312,A
4885,20110930,2011,FS,C,D,STD,354613101,USD,13775.843,,8524.731,2083.926,,,2624.2,803.424,A
4885,20110930,2011,INDL,C,D,STD,354613101,USD,13775.843,39.1594,8524.731,2083.926,2138.44,1923.58,2624.2,803.424,A
4885,20120930,2012,FS,C,D,STD,354613101,USD,14751.5,,9201.3,2412.3,,,2678.2,762.7,A
4885,20120930,2012,INDL,C,D,STD,354613101,USD,14751.5,43.3596,9201.3,2412.3,2777.2,1931.4,2678.2,762.7,A
4885,20130930,2013,FS,C,D,STD,354613101,USD,15390.3,,10073.1,2240.1,,,3026.6,855.9,A
4885,20130930,2013,INDL,C,D,STD,354613101,USD,15390.3,15.9658,10073.1,2240.1,2295.1,2150.2,3026.6,855.9,A
4885,20140930,2014,FS,C,D,STD,354613101,USD,16357.1,,11584.1,1849,,,3409.6,997.9,A
4885,20140930,2014,INDL,C,D,STD,354613101,USD,16357.1,18.5973,11584.1,1849,2149,2384.3,3409.6,997.9,A
4885,20150930,2015,FS,C,D,STD,354613101,USD,16335.7,,11841,2135.3,,,3028.4,923.7,A
4885,20150930,2015,INDL,C,D,STD,354613101,USD,16335.7,19.62,11841,2135.3,2155.3,2035.3,3028.4,923.7,A
4988,20061231,2006,INDL,C,D,STD,87901J105,USD,16223.804,35.7081,8382.263,5210.021,5210.021,1160.782,1719.482,558.7,A
4988,20071231,2007,INDL,C,D,STD,87901J105,USD,15887.727,39.1705,9017.159,4098.338,4098.338,1055.612,1448.877,473.3,A
4988,20081231,2008,INDL,C,D,STD,87901J105,USD,7796.814,4.6285,1055.882,3816.942,3816.942,-6647.565,-7305.965,-658.4,A
4988,20091231,2009,INDL,C,D,STD,87901J105,USD,7148.432,6.7631,1603.925,3061.951,3061.951,355.27,576.161,193.8,A
4988,20101231,2010,INDL,C,D,STD,87901J105,USD,6816.844,9.0341,2163.754,2352.242,2352.242,588.201,845.96,244.013,A
4988,20111231,2011,INDL,C,D,STD,87901J105,USD,6616.45,9.8208,2327.891,1760.363,1760.363,458.748,652.927,152.8,A
4988,20121231,2012,INDL,C,D,STD,87901J105,USD,6379.886,10.2182,2350.614,1432.1,1432.1,424.28,670.407,195.4,A
4988,20131231,2013,INDL,C,D,STD,87901J105,USD,9240.706,11.8342,2693.098,3707.01,3712.9,388.68,559.113,113.2,A
4988,20141231,2014,INDL,C,D,STD,87901J105,USD,11205.455,14.3553,3254.914,4488.028,4495.882,1062.171,1356.06,225.6,A
4988,20151231,2015,INDL,C,D,STD,87901J105,USD,8537.758,9.9747,2191.971,4200.816,4201.462,459.522,622.936,202.314,A
4990,20070131,2006,INDL,C,D,STD,364760108,USD,8544,6.3573,5174,188,513,778,1264,486,A
4990,20080131,2007,INDL,C,D,STD,364760108,USD,7838,5.8229,4274,50,188,833,1406,539,A
4990,20090131,2008,INDL,C,D,STD,364760108,USD,7564,6.3213,4387,0,50,967,1584,617,A
4990,20100131,2009,INDL,C,D,STD,364760108,USD,7985,7.2352,4891,0,0,1102,1816,714,A
4990,20110131,2010,INDL,C,D,STD,364760108,USD,7065,6.9388,4080,0,0,1204,1982,778,A
4990,20120131,2011,INDL,C,D,STD,364760108,USD,7422,5.6804,2755,1606,1646,833,1369,536,A
4990,20130131,2012,INDL,C,D,STD,364760108,USD,7470,6.2505,2894,1246,1246,1135,1861,726,A
4990,20140131,2013,INDL,C,D,STD,364760108,USD,7849,6.8655,3062,1369,1394,1280,2093,813,A
4990,20150131,2014,INDL,C,D,STD,364760108,USD,7690,7.0855,2983,1332,1353,1262,2013,751,A
4990,20160131,2015,INDL,C,D,STD,364760108,USD,7473,6.4106,2545,1310,1331,920,1471,551,A
5046,20061231,2006,INDL,C,D,STD,369550108,USD,22376,24.2168,9827,2774,2781,1856,2527,817,A
5046,20071231,2007,INDL,C,D,STD,369550108,USD,25733,29.1302,11768,2118,2791,2072,3047,967,A
5046,20081231,2008,INDL,C,D,STD,369550108,USD,28373,25.9962,10053,3113,3119,2459,3604,1126,A
5046,20091231,2009,INDL,C,D,STD,369550108,USD,31077,32.2086,12423,3159,3864,2394,3513,1106,A
5046,20101231,2010,INDL,C,D,STD,369550108,USD,32545,35.7907,13316,2430,3203,2624,3790,1162,A
5046,20111231,2011,INDL,C,D,STD,369550108,USD,34883,37.1229,13232,3907,3930,2526,3718,1166,A
5046,20121231,2012,INDL,C,D,STD,369550108,USD,34309,32.2048,11390,3908,3909,-332,541,873,A
5046,20131231,2013,INDL,C,D,STD,369550108,USD,35448,41.0325,14501,3908,3909,2357,3607,1121,A
5046,20141231,2014,INDL,C,D,STD,369550108,USD,35355,35.6119,11829,3410,3911,2533,3802,1129,A
5046,20151231,2015,INDL,C,D,STD,369550108,USD,31997,34.3081,10738,2898,3399,2965,4102,1137,A
5047,20061231,2006,INDL,C,D,STD,369604103,USD,697239,10.9283,112314,260804,305358,20829,25528,3954,A
5047,20071231,2007,INDL,C,D,STD,369604103,USD,795337,11.5702,115559,319015,376870,22208,27514,4130,A
5047,20081231,2008,INDL,C,D,STD,369604103,USD,797769,9.9332,104665,330067,401452,17410,19782,1052,A
5047,20091231,2009,INDL,C,D,STD,369604103,USD,781818,10.9997,117291,377138,447427,11025,10344,-1090,A
5047,20101231,2010,INDL,C,D,STD,369604103,USD,751216,11.2041,118936,324782,426314,11644,14208,1050,A
5047,20111231,2011,INDL,C,D,STD,369604103,USD,717242,11.0128,116438,279618,398523,14151,20098,5732,A
5047,20121231,2012,INDL,C,D,STD,369604103,USD,685328,11.823,123026,274873,362000,13641,17406,2504,A
5047,20131231,2013,INDL,C,D,STD,369604103,USD,656560,12.9776,130566,266303,344435,13060,16151,676,A
5047,20141231,2014,INDL,C,D,STD,369604103,USD,648349,12.7428,128159,245649,333248,15233,17229,1772,A
5047,20151231,2015,INDL,C,D,STD,369604103,USD,492692,10.4771,98268,147466,191157,-6127,8186,6486,A
5071,20070531,2006,INDL,C,D,STD,370334104,USD,18184,15.6441,5319,3218,4952,1144,1704,560,A
5071,20080531,2007,INDL,C,D,STD,370334104,USD,19041.6,18.4172,6215.8,4348.7,4790.7,1294.7,1916.9,622.2,A
5071,20090531,2008,INDL,C,D,STD,370334104,USD,17874.8,15.7765,5174.7,5754.8,6263.3,1304.4,2024.8,720.4,A
5071,20100531,2009,INDL,C,D,STD,370334104,USD,17678.9,16.4597,5402.9,5268.5,5375.8,1530.5,2306.2,771.2,A
5071,20110531,2010,INDL,C,D,STD,370334104,USD,18674.5,9.8721,6365.5,5542.5,6573.8,1798.3,2524.6,721.1,A
5071,20120531,2011,INDL,C,D,STD,370334104,USD,21096.8,9.9024,6421.7,6161.9,6903.1,1567.3,2298.7,709.6,A
5071,20130531,2012,INDL,C,D,STD,370334104,USD,22658,10.4123,6672.2,5926.1,7369.4,1855.2,2633.7,741.2,A
5071,20140531,2013,INDL,C,D,STD,370334104,USD,23145.7,10.6725,6534.8,6423.5,7674.1,1824.4,2744.6,883.3,A
5071,20150531,2014,INDL,C,D,STD,370334104,USD,21964.5,8.3459,4996.7,7607.7,8608.1,1221.3,1846.2,586.8,A
5071,20160531,2015,INDL,C,D,STD,370334104,USD,21712.3,8.2611,4930.2,7057.7,8161.1,1697.4,2492,755.2,A
5073,20061231,2006,INDL,C,D,STD,37045V100,USD,186192,-9.6187,-5441,42505,44869,-1978,-4763,-2785,A
5073,20071231,2007,INDL,C,D,STD,37045V100,USD,148883,-65.5303,-37094,38292,40185,-38732,-5729,37162,A
5073,20081231,2008,INDL,C,D,STD,37045V100,USD,91047,-141.1243,-86154,30786,41941,-30860,-29202,1766,A
5073,20091231,2009,INDL,C,D,STD,37045V100,USD,136295,38.494,21249,5562,6286,104821,103051,-2166,A
5073,20101231,2010,INDL,C,D,STD,37045V100,USD,138898,16.1832,25789,6551,10539,6172,7175,672,A
5073,20111231,2011,INDL,C,D,STD,37045V100,USD,144603,16.755,27729,7888,12752,9190,9177,-110,A
5073,20121231,2012,INDL,C,D,STD,37045V100,USD,149422,17.815,25853,10532,15161,6188,-28695,-34831,A
5073,20131231,2013,INDL,C,D,STD,37045V100,USD,166344,25.8047,39498,22025,22025,5346,7458,2127,A
5073,20141231,2014,INDL,C,D,STD,37045V100,USD,177677,22.1606,35457,31853,31853,3949,4246,228,A
5073,20151231,2015,INDL,C,D,STD,37045V100,USD,194520,26.5807,39871,43549,43549,9687,7718,-1897,A
5074,20061231,2006,INDL,C,D,STD,285661104,USD,17954,15.3524,7896,2965,3092,470,756,257,I
5074,20071231,2007,INDL,C,D,STD,285661104,USD,19224,19.0071,9691,3209,3377,716,1089,360,I
5125,20061231,2006,INDL,C,D,STD,372460105,USD,4496.984,14.9532,2549.991,500,500,475.405,774.907,295.511,A
5125,20071231,2007,INDL,C,D,STD,372460105,USD,4774.069,16.3594,2716.716,250,500,506.339,821.684,310.406,A
5125,20081231,2008,INDL,C,D,STD,372460105,USD,4786.35,14.5778,2324.332,500,500,475.417,773.029,293.051,A
5125,20091231,2009,INDL,C,D,STD,372460105,USD,5004.689,16.4949,2621.33,500,500,399.575,644.165,244.59,A
5125,20101231,2010,INDL,C,D,STD,372460105,USD,5465.044,17.7232,2793.819,250,500,475.511,761.783,286.272,A
5125,20111231,2011,INDL,C,D,STD,372460105,USD,5879.591,17.8813,2783.235,500,500,565.116,890.806,325.69,A
5125,20121231,2012,INDL,C,D,STD,372460105,USD,6807.061,19.3611,2997.887,250,500,648.041,1018.932,370.891,A
5125,20131231,2013,INDL,C,D,STD,372460105,USD,7680.297,21.7793,3349.074,500,764.658,684.959,1044.304,359.345,A
5125,20141231,2014,INDL,C,D,STD,372460105,USD,8246.238,21.5609,3301.248,500,765.466,711.286,1117.739,406.453,A
5125,20151231,2015,INDL,C,D,STD,372460105,USD,8144.771,20.9658,3146.567,250,625,705.672,1123.681,418.009,A
